timestamp,open,high,low,close,volume
1779570900,76871.42,77017.04,76636.68,76636.68,145.60937084
1779571800,76636.45,76825.57,76402.29,76597.83,88.54231526
1779572700,76597.83,76725.22,76462.81,76707.99,56.97313691
1779573600,76707.99,76790.16,76547.95,76559.23,51.70853883
1779574500,76559.23,76608.71,76419.17,76449.55,66.7437166
1779575400,76449.55,76505.81,76291.17,76455.07,83.65129931
1779576300,76455.07,76516.92,76382.65,76480.0,39.86158605
1779577200,76479.99,76690.11,76427.65,76571.45,69.38444565
1779578100,76571.45,76664.42,76471.54,76535.27,48.3662544
1779579000,76535.27,76665.9,76535.27,76610.25,51.91577376
1779579900,76610.26,76721.35,76574.68,76650.0,39.35481555
1779580800,76648.65,76696.78,76542.46,76588.08,32.28092602
1779581700,76588.08,76644.01,76532.22,76593.94,36.6515368
1779582600,76593.95,76726.42,76585.43,76649.14,20.57928729
1779583500,76649.13,76818.0,76633.87,76741.5,58.95420936
1779584400,76741.5,76786.79,76655.74,76692.73,40.0113162
1779585300,76692.72,76820.0,76663.97,76797.99,31.95987475
1779586200,76797.98,76833.35,76714.09,76732.49,38.59649426
1779587100,76732.49,76807.32,76700.0,76790.99,33.03408524
1779588000,76791.0,76823.89,76741.88,76818.85,25.52400866
1779588900,76818.84,76858.58,76600.0,76645.18,39.91194329
1779589800,76645.19,76749.99,76645.18,76728.09,28.56087565
1779590700,76728.09,76753.98,76695.32,76718.05,25.74838926
1779591600,76718.81,76909.8,76694.34,76822.0,32.44412172
1779592500,76822.0,76825.47,76763.62,76805.98,17.15091217
1779593400,76805.99,76808.15,76628.72,76663.83,32.15557272
1779594300,76663.97,76713.66,76624.59,76638.49,37.18314064
1779595200,76641.95,76759.49,76641.95,76739.49,35.62868758
1779596100,76739.49,76752.23,76650.0,76663.27,22.54358186
1779597000,76663.27,76683.51,76628.72,76678.89,15.77496032
1779597900,76678.9,76724.03,76628.73,76682.77,16.64902247
1779598800,76682.76,76684.5,76610.59,76647.62,15.61301254
1779599700,76647.63,76647.63,76570.1,76610.99,14.16975949
1779600600,76610.99,76629.0,76541.41,76549.99,19.56117928
1779601500,76549.98,76771.5,76549.98,76714.49,16.79765218
1779602400,76714.49,76768.94,76709.78,76751.67,22.79302148
1779603300,76751.67,76751.67,76614.38,76635.66,20.85722985
1779604200,76635.67,76711.73,76614.62,76707.37,79.79931267
1779605100,76707.38,76960.71,76684.61,76881.31,26.23996102
1779606000,76881.32,76925.78,76786.71,76797.48,26.58834871
1779606900,76797.48,76812.6,76768.36,76806.28,13.02257351
1779607800,76806.28,76822.17,76746.05,76787.42,53.13887223
1779608700,76787.43,76787.43,76677.01,76710.29,27.63092291
1779609600,76710.3,76732.0,76619.5,76650.14,33.60110055
1779610500,76650.14,76756.01,76650.14,76712.05,13.0099422
1779611400,76712.05,76766.86,76690.0,76710.01,11.85240522
1779612300,76710.0,76739.49,76679.22,76737.39,26.8769939
1779613200,76737.4,76812.37,76712.61,76796.02,6.61151057
1779614100,76796.02,76897.01,76789.99,76861.15,71.35359278
1779615000,76861.15,76947.7,76810.0,76889.13,29.01297827
1779615900,76889.14,76941.69,76872.66,76931.99,12.12383896
1779616800,76931.99,76936.5,76820.17,76849.6,14.47980334
1779617700,76849.59,77412.32,76841.22,77131.59,105.77427078
1779618600,77131.58,77131.96,76977.08,77097.06,54.09681476
1779619500,77097.06,77108.0,77027.35,77095.89,39.52957132
1779620400,77087.99,77256.34,77082.19,77195.07,33.96151592
1779621300,77195.08,77255.85,77155.31,77186.98,26.74921684
1779622200,77186.98,77223.86,77111.0,77151.0,20.05804759
1779623100,77151.0,77219.29,77118.75,77219.29,38.75246237
1779624000,77219.28,77229.85,77062.9,77113.8,23.59001998
1779624900,77113.8,77113.8,76945.67,76981.64,48.23345678
1779625800,76977.08,77026.89,76935.95,77026.59,33.86673503
1779626700,77026.58,77026.59,76978.43,77013.65,15.22492298
1779627600,77013.65,77026.47,76907.58,76950.5,33.02352378
1779628500,76950.49,77022.77,76856.38,76864.04,27.59451381
1779629400,76864.03,76918.72,76776.0,76885.19,29.31644704
1779630300,76885.19,76910.4,76584.89,76721.22,89.06992764
1779631200,76721.22,76744.01,76341.85,76416.89,62.63320273
1779632100,76416.9,76467.99,76100.0,76317.99,104.85584986
1779633000,76318.0,76442.0,76304.33,76359.62,44.29256951
1779633900,76359.62,76421.38,76284.31,76361.04,27.45471944
1779634800,76361.04,76444.0,76324.0,76410.4,32.76527933
1779635700,76410.41,76441.06,76310.84,76352.72,26.66520735
